"TAX","Tax","GOV","Government","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,4,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,4,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,4,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,7,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,7,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,7,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,9,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,9,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,15,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,18,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,19,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,15,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,15,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,13,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,17,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,9,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L2","Telecommunications regulator fees","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,2,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,2,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,5,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L3","Gas regulator fees","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L3","Gas regulator fees","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,5,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,14,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,15,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,16,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,19,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,5,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L4","Electricity regulator fees","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L5","Water regulator fees","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L5","Water regulator fees","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L5","Water regulator fees","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L5","Water regulator fees","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L5","Water regulator fees","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L5","Water regulator fees","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,6,,
"GBR_5213_L5","Water regulator fees","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,6,,
"GBR_5213_L5","Water regulator fees","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,6,,
"GBR_5213_L5","Water regulator fees","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,7,,
"GBR_5213_L5","Water regulator fees","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,9,,
"GBR_5213_L5","Water regulator fees","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,9,,
"GBR_5213_L5","Water regulator fees","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L5","Water regulator fees","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5213_L5","Water regulator fees","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5213_L5","Water regulator fees","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L5","Water regulator fees","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5213_L5","Water regulator fees","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5213_L5","Water regulator fees","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5213_L5","Water regulator fees","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5213_L5","Water regulator fees","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5213_L5","Water regulator fees","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L5","Water regulator fees","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5213_L5","Water regulator fees","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5213_L5","Water regulator fees","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,13,,
"GBR_5213_L5","Water regulator fees","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L5","Water regulator fees","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,12,,
"GBR_5213_L5","Water regulator fees","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,21,,
"GBR_5213_L5","Water regulator fees","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,24,,
"GBR_5213_L5","Water regulator fees","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,24,,
"GBR_5213_L5","Water regulator fees","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,33,,
"GBR_5213_L5","Water regulator fees","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,27,,
"GBR_5213_L5","Water regulator fees","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,24,,
"GBR_5213_L5","Water regulator fees","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,24,,
"GBR_5213_L5","Water regulator fees","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,33,,
"GBR_5213_L5","Water regulator fees","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,36,,
"GBR_5213_L5","Water regulator fees","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,27,,
